===============================================================================
Id,,len,datetime,open,high,low,close,volume,openinterest,SmaCross,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
741,,741,2022-12-08 00:00:00,142.36000061035156,143.52000427246094,141.10000610351562,142.64999389648438,62128300.0,,SmaCross,741,738497.0,Broker,741,10000.0,10000.0,BuySell,741,,,Trades - Net Profit/Loss,741,,
742,,742,2022-12-09 00:00:00,142.33999633789062,145.57000732421875,140.89999389648438,142.16000366210938,76097000.0,,SmaCross,742,738498.0,Broker,742,10000.0,10000.0,BuySell,742,,,Trades - Net Profit/Loss,742,,
743,,743,2022-12-12 00:00:00,142.6999969482422,144.5,141.05999755859375,144.49000549316406,70462700.0,,SmaCross,743,738501.0,Broker,743,10000.0,10000.0,BuySell,743,,,Trades - Net Profit/Loss,743,,
744,,744,2022-12-13 00:00:00,149.5,149.97000122070312,144.24000549316406,145.47000122070312,93886200.0,,SmaCross,744,738502.0,Broker,744,10000.0,10000.0,BuySell,744,,,Trades - Net Profit/Loss,744,,
745,,745,2022-12-14 00:00:00,145.35000610351562,146.66000366210938,141.16000366210938,143.2100067138672,82291200.0,,SmaCross,745,738503.0,Broker,745,10000.0,10000.0,BuySell,745,,,Trades - Net Profit/Loss,745,,
746,,746,2022-12-15 00:00:00,141.11000061035156,141.8000030517578,136.02999877929688,136.5,98931900.0,,SmaCross,746,738504.0,Broker,746,10000.0,10000.0,BuySell,746,,,Trades - Net Profit/Loss,746,,
747,,747,2022-12-16 00:00:00,136.69000244140625,137.64999389648438,133.72999572753906,134.50999450683594,160156900.0,,SmaCross,747,738505.0,Broker,747,10000.0,10000.0,BuySell,747,,,Trades - Net Profit/Loss,747,,
748,,748,2022-12-19 00:00:00,135.11000061035156,135.1999969482422,131.32000732421875,132.3699951171875,79592600.0,,SmaCross,748,738508.0,Broker,748,10000.0,10000.0,BuySell,748,,,Trades - Net Profit/Loss,748,,
749,,749,2022-12-20 00:00:00,131.38999938964844,133.25,129.88999938964844,132.3000030517578,77432800.0,,SmaCross,749,738509.0,Broker,749,10000.0,10000.0,BuySell,749,,,Trades - Net Profit/Loss,749,,
750,,750,2022-12-21 00:00:00,132.97999572753906,136.80999755859375,132.75,135.4499969482422,85928000.0,,SmaCross,750,738510.0,Broker,750,10000.0,10000.0,BuySell,750,,,Trades - Net Profit/Loss,750,,
751,,751,2022-12-22 00:00:00,134.35000610351562,134.55999755859375,130.3000030517578,132.22999572753906,77852100.0,,SmaCross,751,738511.0,Broker,751,10000.0,10000.0,BuySell,751,,,Trades - Net Profit/Loss,751,,
752,,752,2022-12-23 00:00:00,130.9199981689453,132.4199981689453,129.63999938964844,131.86000061035156,63814900.0,,SmaCross,752,738512.0,Broker,752,10000.0,10000.0,BuySell,752,,,Trades - Net Profit/Loss,752,,
753,,753,2022-12-27 00:00:00,131.3800048828125,131.41000366210938,128.72000122070312,130.02999877929688,69007800.0,,SmaCross,753,738516.0,Broker,753,10000.0,10000.0,BuySell,753,,,Trades - Net Profit/Loss,753,,
754,,754,2022-12-28 00:00:00,129.6699981689453,131.02999877929688,125.87000274658203,126.04000091552734,85438400.0,,SmaCross,754,738517.0,Broker,754,10000.0,10000.0,BuySell,754,,,Trades - Net Profit/Loss,754,,
755,,755,2022-12-29 00:00:00,127.98999786376953,130.47999572753906,127.7300033569336,129.61000061035156,75703700.0,,SmaCross,755,738518.0,Broker,755,10000.0,10000.0,BuySell,755,,,Trades - Net Profit/Loss,755,,
756,,756,2022-12-30 00:00:00,128.41000366210938,129.9499969482422,127.43000030517578,129.92999267578125,77034200.0,,SmaCross,756,738519.0,Broker,756,10000.0,10000.0,BuySell,756,,,Trades - Net Profit/Loss,756,,
757,,757,2023-01-03 00:00:00,130.27999877929688,130.89999389648438,124.16999816894531,125.06999969482422,112117500.0,,SmaCross,757,738523.0,Broker,757,10000.0,10000.0,BuySell,757,,,Trades - Net Profit/Loss,757,,
758,,758,2023-01-04 00:00:00,126.88999938964844,128.66000366210938,125.08000183105469,126.36000061035156,89113600.0,,SmaCross,758,738524.0,Broker,758,10000.0,10000.0,BuySell,758,,,Trades - Net Profit/Loss,758,,
759,,759,2023-01-05 00:00:00,127.12999725341797,127.7699966430664,124.76000213623047,125.0199966430664,80962700.0,,SmaCross,759,738525.0,Broker,759,10000.0,10000.0,BuySell,759,,,Trades - Net Profit/Loss,759,,
760,,760,2023-01-06 00:00:00,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,87754700.0,,SmaCross,760,738526.0,Broker,760,10000.0,10000.0,BuySell,760,,,Trades - Net Profit/Loss,760,,
761,,761,2023-01-09 00:00:00,130.47000122070312,133.41000366210938,129.88999938964844,130.14999389648438,70790800.0,,SmaCross,761,738529.0,Broker,761,10000.0,10000.0,BuySell,761,,,Trades - Net Profit/Loss,761,,
762,,762,2023-01-10 00:00:00,130.25999450683594,131.25999450683594,128.1199951171875,130.72999572753906,63896200.0,,SmaCross,762,738530.0,Broker,762,10000.0,10000.0,BuySell,762,,,Trades - Net Profit/Loss,762,,
763,,763,2023-01-11 00:00:00,131.25,133.50999450683594,130.4600067138672,133.49000549316406,69458900.0,,SmaCross,763,738531.0,Broker,763,10000.0,10000.0,BuySell,763,,,Trades - Net Profit/Loss,763,,
764,,764,2023-01-12 00:00:00,133.8800048828125,134.25999450683594,131.44000244140625,133.41000366210938,71379600.0,,SmaCross,764,738532.0,Broker,764,10000.0,10000.0,BuySell,764,,,Trades - Net Profit/Loss,764,,
765,,765,2023-01-13 00:00:00,132.02999877929688,134.9199981689453,131.66000366210938,134.75999450683594,57809700.0,,SmaCross,765,738533.0,Broker,765,10000.0,10000.0,BuySell,765,,,Trades - Net Profit/Loss,765,,
766,,766,2023-01-17 00:00:00,134.8300018310547,137.2899932861328,134.1300048828125,135.94000244140625,63646600.0,,SmaCross,766,738537.0,Broker,766,10000.0,10000.0,BuySell,766,,,Trades - Net Profit/Loss,766,,
767,,767,2023-01-18 00:00:00,136.82000732421875,138.61000061035156,135.02999877929688,135.2100067138672,69672800.0,,SmaCross,767,738538.0,Broker,767,10000.0,10000.0,BuySell,767,,,Trades - Net Profit/Loss,767,,
768,,768,2023-01-19 00:00:00,134.0800018310547,136.25,133.77000427246094,135.27000427246094,58280400.0,,SmaCross,768,738539.0,Broker,768,10000.0,10000.0,BuySell,768,,,Trades - Net Profit/Loss,768,,
769,,769,2023-01-20 00:00:00,135.27999877929688,138.02000427246094,134.22000122070312,137.8699951171875,80223600.0,,SmaCross,769,738540.0,Broker,769,10000.0,10000.0,BuySell,769,,,Trades - Net Profit/Loss,769,,
770,,770,2023-01-23 00:00:00,138.1199951171875,143.32000732421875,137.89999389648438,141.11000061035156,81760300.0,,SmaCross,770,738543.0,Broker,770,10000.0,10000.0,BuySell,770,,,Trades - Net Profit/Loss,770,,
771,,771,2023-01-24 00:00:00,140.30999755859375,143.16000366210938,140.3000030517578,142.52999877929688,66435100.0,,SmaCross,771,738544.0,Broker,771,10000.0,10000.0,BuySell,771,,,Trades - Net Profit/Loss,771,,
772,,772,2023-01-25 00:00:00,140.88999938964844,142.42999267578125,138.80999755859375,141.86000061035156,65799300.0,,SmaCross,772,738545.0,Broker,772,10000.0,10000.0,BuySell,772,,,Trades - Net Profit/Loss,772,,
773,,773,2023-01-26 00:00:00,143.1699981689453,144.25,141.89999389648438,143.9600067138672,54105100.0,,SmaCross,773,738546.0,Broker,773,10000.0,10000.0,BuySell,773,,,Trades - Net Profit/Loss,773,,
774,,774,2023-01-27 00:00:00,143.16000366210938,147.22999572753906,143.0800018310547,145.92999267578125,70555800.0,,SmaCross,774,738547.0,Broker,774,10000.0,10000.0,BuySell,774,,,Trades - Net Profit/Loss,774,,
775,,775,2023-01-30 00:00:00,144.9600067138672,145.5500030517578,142.85000610351562,143.0,64015300.0,,SmaCross,775,738550.0,Broker,775,10000.0,10000.0,BuySell,775,,,Trades - Net Profit/Loss,775,,
776,,776,2023-01-31 00:00:00,142.6999969482422,144.33999633789062,142.27999877929688,144.2899932861328,65874500.0,,SmaCross,776,738551.0,Broker,776,10000.0,10000.0,BuySell,776,,,Trades - Net Profit/Loss,776,,
777,,777,2023-02-01 00:00:00,143.97000122070312,146.61000061035156,141.32000732421875,145.42999267578125,77663600.0,,SmaCross,777,738552.0,Broker,777,10000.0,10000.0,BuySell,777,,,Trades - Net Profit/Loss,777,,
778,,778,2023-02-02 00:00:00,148.89999389648438,151.17999267578125,148.1699981689453,150.82000732421875,118339000.0,,SmaCross,778,738553.0,Broker,778,10000.0,10000.0,BuySell,778,,,Trades - Net Profit/Loss,778,,
779,,779,2023-02-03 00:00:00,148.02999877929688,157.3800048828125,147.8300018310547,154.5,154357300.0,,SmaCross,779,738554.0,Broker,779,10000.0,10000.0,BuySell,779,,,Trades - Net Profit/Loss,779,,
780,,780,2023-02-06 00:00:00,152.57000732421875,153.10000610351562,150.77999877929688,151.72999572753906,69858300.0,,SmaCross,780,738557.0,Broker,780,10000.0,10000.0,BuySell,780,,,Trades - Net Profit/Loss,780,,
781,,781,2023-02-07 00:00:00,150.63999938964844,155.22999572753906,150.63999938964844,154.64999389648438,83322600.0,,SmaCross,781,738558.0,Broker,781,10000.0,10000.0,BuySell,781,,,Trades - Net Profit/Loss,781,,
782,,782,2023-02-08 00:00:00,153.8800048828125,154.5800018310547,151.1699981689453,151.9199981689453,64120100.0,,SmaCross,782,738559.0,Broker,782,10000.0,10000.0,BuySell,782,,,Trades - Net Profit/Loss,782,,
783,,783,2023-02-09 00:00:00,153.77999877929688,154.3300018310547,150.4199981689453,150.8699951171875,56007100.0,,SmaCross,783,738560.0,Broker,783,10000.0,10000.0,BuySell,783,,,Trades - Net Profit/Loss,783,,
784,,784,2023-02-10 00:00:00,149.4600067138672,151.33999633789062,149.22000122070312,151.00999450683594,57450700.0,,SmaCross,784,738561.0,Broker,784,10000.0,10000.0,BuySell,784,,,Trades - Net Profit/Loss,784,,
785,,785,2023-02-13 00:00:00,150.9499969482422,154.25999450683594,150.9199981689453,153.85000610351562,62199000.0,,SmaCross,785,738564.0,Broker,785,10000.0,10000.0,BuySell,785,,,Trades - Net Profit/Loss,785,,
786,,786,2023-02-14 00:00:00,152.1199951171875,153.77000427246094,150.86000061035156,153.1999969482422,61707600.0,,SmaCross,786,738565.0,Broker,786,10000.0,10000.0,BuySell,786,,,Trades - Net Profit/Loss,786,,
787,,787,2023-02-15 00:00:00,153.11000061035156,155.5,152.8800048828125,155.3300018310547,65573800.0,,SmaCross,787,738566.0,Broker,787,10000.0,10000.0,BuySell,787,,,Trades - Net Profit/Loss,787,,
788,,788,2023-02-16 00:00:00,153.50999450683594,156.3300018310547,153.35000610351562,153.7100067138672,68167900.0,,SmaCross,788,738567.0,Broker,788,10000.0,10000.0,BuySell,788,,,Trades - Net Profit/Loss,788,,
789,,789,2023-02-17 00:00:00,152.35000610351562,153.0,150.85000610351562,152.5500030517578,59144100.0,,SmaCross,789,738568.0,Broker,789,10000.0,10000.0,BuySell,789,,,Trades - Net Profit/Loss,789,,
790,,790,2023-02-21 00:00:00,150.1999969482422,151.3000030517578,148.41000366210938,148.47999572753906,58867200.0,,SmaCross,790,738572.0,Broker,790,10000.0,10000.0,BuySell,790,,,Trades - Net Profit/Loss,790,,
791,,791,2023-02-22 00:00:00,148.8699951171875,149.9499969482422,147.16000366210938,148.91000366210938,51011300.0,,SmaCross,791,738573.0,Broker,791,10000.0,10000.0,BuySell,791,,,Trades - Net Profit/Loss,791,,
792,,792,2023-02-23 00:00:00,150.08999633789062,150.33999633789062,147.24000549316406,149.39999389648438,48394200.0,,SmaCross,792,738574.0,Broker,792,10000.0,10000.0,BuySell,792,,,Trades - Net Profit/Loss,792,,
793,,793,2023-02-24 00:00:00,147.11000061035156,147.19000244140625,145.72000122070312,146.7100067138672,55469600.0,,SmaCross,793,738575.0,Broker,793,10000.0,10000.0,BuySell,793,,,Trades - Net Profit/Loss,793,,
794,,794,2023-02-27 00:00:00,147.7100067138672,149.1699981689453,147.4499969482422,147.9199981689453,44998500.0,,SmaCross,794,738578.0,Broker,794,10000.0,10000.0,BuySell,794,,,Trades - Net Profit/Loss,794,,
795,,795,2023-02-28 00:00:00,147.0500030517578,149.0800018310547,146.8300018310547,147.41000366210938,50547000.0,,SmaCross,795,738579.0,Broker,795,10000.0,10000.0,BuySell,795,,,Trades - Net Profit/Loss,795,,
796,,796,2023-03-01 00:00:00,146.8300018310547,147.22999572753906,145.00999450683594,145.30999755859375,55479000.0,,SmaCross,796,738580.0,Broker,796,10000.0,10000.0,BuySell,796,,,Trades - Net Profit/Loss,796,,
797,,797,2023-03-02 00:00:00,144.3800048828125,146.7100067138672,143.89999389648438,145.91000366210938,52238100.0,,SmaCross,797,738581.0,Broker,797,10000.0,10000.0,BuySell,797,,,Trades - Net Profit/Loss,797,,
798,,798,2023-03-03 00:00:00,148.0399932861328,151.11000061035156,147.3300018310547,151.02999877929688,70668500.0,,SmaCross,798,738582.0,Broker,798,10000.0,10000.0,BuySell,798,,,Trades - Net Profit/Loss,798,,
799,,799,2023-03-06 00:00:00,153.7899932861328,156.3000030517578,153.4600067138672,153.8300018310547,87558000.0,,SmaCross,799,738585.0,Broker,799,10000.0,10000.0,BuySell,799,,,Trades - Net Profit/Loss,799,,
800,,800,2023-03-07 00:00:00,153.6999969482422,154.02999877929688,151.1300048828125,151.60000610351562,56182000.0,,SmaCross,800,738586.0,Broker,800,10000.0,10000.0,BuySell,800,,,Trades - Net Profit/Loss,800,,
801,,801,2023-03-08 00:00:00,152.80999755859375,153.47000122070312,151.8300018310547,152.8699951171875,47204800.0,,SmaCross,801,738587.0,Broker,801,10000.0,10000.0,BuySell,801,,,Trades - Net Profit/Loss,801,,
802,,802,2023-03-09 00:00:00,153.55999755859375,154.5399932861328,150.22999572753906,150.58999633789062,53833600.0,,SmaCross,802,738588.0,Broker,802,10000.0,10000.0,BuySell,802,,,Trades - Net Profit/Loss,802,,
803,,803,2023-03-10 00:00:00,150.2100067138672,150.94000244140625,147.61000061035156,148.5,68524400.0,,SmaCross,803,738589.0,Broker,803,10000.0,10000.0,BuySell,803,,,Trades - Net Profit/Loss,803,,
804,,804,2023-03-13 00:00:00,147.80999755859375,153.13999938964844,147.6999969482422,150.47000122070312,84457100.0,,SmaCross,804,738592.0,Broker,804,10000.0,10000.0,BuySell,804,,,Trades - Net Profit/Loss,804,,
805,,805,2023-03-14 00:00:00,151.27999877929688,153.39999389648438,150.10000610351562,152.58999633789062,73628400.0,,SmaCross,805,738593.0,Broker,805,10000.0,10000.0,BuySell,805,,,Trades - Net Profit/Loss,805,,
===============================================================================
Cerebro:
  -----------------------------------------------------------------------------
  - Datas:
    +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
    - Data0:
      - Name: 
      - Timeframe: Days
      - Compression: 1
  -----------------------------------------------------------------------------
  - Strategies:
    +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
    - SmaCross:
      *************************************************************************
      - Params:
        - pfast: 10
        - pslow: 30
      *************************************************************************
      - Indicators:
        .......................................................................
        - SMA:
